"TIME_PERIOD";"GEO";"ERWP";"ERWL";"POP1564";"UNIT_MEA";"OBS_VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
2013;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH055";"1";"Total";"1";"pers in %";81.97391;0.7513;"A"
2013;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH056";"1";"Total";"1";"pers in %";82.15105;1.1954;"A"
2013;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH033";"1";"Total";"1";"pers in %";82.23673;0.4501;"A"
2013;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH057";"1";"Total";"1";"pers in %";82.29871;1.0069;"A"
2013;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH070";"1";"Total";"1";"pers in %";72.94555;0.7294;"A"
2013;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH011";"1";"Total";"1";"pers in %";78.38463;0.4594;"A"
2013;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH012";"1";"Total";"1";"pers in %";79.14356;0.9717;"A"
2013;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH024";"1";"Total";"1";"pers in %";78.94152;0.9295;"A"
2013;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH013";"1";"Total";"1";"pers in %";75.02061;0.6477;"A"
2013;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH025";"1";"Total";"1";"pers in %";78.91932;1.4431;"A"
2013;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH";"1";"Total";"1";"pers in %";81.02544;0.2332;"A"
2013;"CH";"Total";"Total";"1";"pers in %";100.00000;0.1999;"A"
2013;"CH040";"Total";"0";"1";"pers";764850;0.7742;"A"
2013;"CH040";"Total";"1";"1";"pers";34731;6.0412;"A"
2013;"CH040";"Total";"Total";"1";"pers";799581;0.7291;"A"
2013;"CH021";"Total";"0";"1";"pers";525745;0.8983;"A"
2013;"CH021";"Total";"1";"1";"pers";21972;7.1314;"A"
2013;"CH021";"Total";"Total";"1";"pers";547716;0.8539;"A"
2013;"CH061";"Total";"0";"1";"pers";211535;1.0190;"A"
2013;"CH061";"Total";"1";"1";"pers";6778;9.5822;"A"
2013;"CH061";"Total";"Total";"1";"pers";218313;0.9766;"A"
2013;"CH062";"Total";"0";"1";"pers";18410;5.4010;"A"
2013;"CH062";"Total";"1";"1";"pers";350.70390;61.4847;"U"
2013;"CH062";"Total";"Total";"1";"pers";18761;5.2967;"A"
2013;"CH063";"Total";"0";"1";"pers";83381;2.3018;"A"
2013;"CH063";"Total";"1";"1";"pers";2241;23.4497;"A"
2013;"CH063";"Total";"Total";"1";"pers";85622;2.2212;"A"
2013;"CH064";"Total";"0";"1";"pers";20070;4.8955;"A"
2013;"CH064";"Total";"1";"1";"pers";227.10979;79.4575;"U"
2013;"CH064";"Total";"Total";"1";"pers";20298;4.8293;"A"
2013;"CH065";"Total";"0";"1";"pers";23344;4.1567;"A"
2013;"CH065";"Total";"1";"1";"pers";562.52771;45.4572;"U"
2013;"CH065";"Total";"Total";"1";"pers";23906;4.0136;"A"
2013;"CH051";"Total";"0";"1";"pers";20832;5.0382;"A"
2013;"CH051";"Total";"1";"1";"pers";833.07466;39.9050;"U"
2013;"CH051";"Total";"Total";"1";"pers";21665;4.7987;"A"
2013;"CH066";"Total";"0";"1";"pers";63453;1.8601;"A"
2013;"CH066";"Total";"1";"1";"pers";2755;14.9956;"A"
2013;"CH066";"Total";"Total";"1";"pers";66208;1.7642;"A"
2013;"CH022";"Total";"0";"1";"pers";153112;1.7104;"A"
2013;"CH022";"Total";"1";"1";"pers";9121;11.6046;"A"
2013;"CH022";"Total";"Total";"1";"pers";162233;1.5844;"A"
2013;"CH023";"Total";"0";"1";"pers";138441;1.9173;"A"
2013;"CH023";"Total";"1";"1";"pers";6022;14.7787;"A"
2013;"CH023";"Total";"Total";"1";"pers";144463;1.8190;"A"
2013;"CH031";"Total";"0";"1";"pers";89687;2.6207;"A"
2013;"CH031";"Total";"1";"1";"pers";6883;14.0835;"A"
2013;"CH031";"Total";"Total";"1";"pers";96570;2.4247;"A"
2013;"CH032";"Total";"0";"1";"pers";137900;1.9774;"A"
2013;"CH032";"Total";"1";"1";"pers";5685;15.1453;"A"
2013;"CH032";"Total";"Total";"1";"pers";143585;1.8929;"A"
2013;"CH052";"Total";"0";"1";"pers";40766;3.5504;"A"
2013;"CH052";"Total";"1";"1";"pers";1578;28.5722;"U"
2013;"CH052";"Total";"Total";"1";"pers";42344;3.3911;"A"
2013;"CH053";"Total";"0";"1";"pers";28360;4.1727;"A"
2013;"CH053";"Total";"1";"1";"pers";957.22226;37.2390;"U"
2013;"CH053";"Total";"Total";"1";"pers";29317;4.0214;"A"
2013;"CH054";"Total";"0";"1";"pers";8634;7.4113;"A"
2013;"CH054";"Total";"1";"1";"pers";;;"L"
2013;"CH054";"Total";"Total";"1";"pers";8706;7.3277;"A"
2013;"CH055";"Total";"0";"1";"pers";259381;1.3551;"A"
2013;"CH055";"Total";"1";"1";"pers";11554;10.5955;"A"
2013;"CH055";"Total";"Total";"1";"pers";270934;1.2833;"A"
2013;"CH056";"Total";"0";"1";"pers";103714;2.2090;"A"
2013;"CH056";"Total";"1";"1";"pers";3333;20.2063;"A"
2013;"CH056";"Total";"Total";"1";"pers";107047;2.1286;"A"
2013;"CH033";"Total";"0";"1";"pers";341599;0.8174;"A"
2013;"CH033";"Total";"1";"1";"pers";14061;6.6231;"A"
2013;"CH033";"Total";"Total";"1";"pers";355660;0.7755;"A"
2013;"CH057";"Total";"0";"1";"pers";140883;1.7854;"A"
2013;"CH057";"Total";"1";"1";"pers";5563;14.9427;"A"
2013;"CH057";"Total";"Total";"1";"pers";146446;1.6937;"A"
2013;"CH070";"Total";"0";"1";"pers";149340;1.4051;"A"
2013;"CH070";"Total";"1";"1";"pers";13286;6.7016;"A"
2013;"CH070";"Total";"Total";"1";"pers";162626;1.2892;"A"
2013;"CH011";"Total";"0";"1";"pers";358157;0.8468;"A"
2013;"CH011";"Total";"1";"1";"pers";28392;4.6261;"A"
2013;"CH011";"Total";"Total";"1";"pers";386549;0.7739;"A"
2013;"CH012";"Total";"0";"1";"pers";161472;1.7793;"A"
2013;"CH012";"Total";"1";"1";"pers";8908;11.9631;"A"
2013;"CH012";"Total";"Total";"1";"pers";170380;1.6723;"A"
2013;"CH024";"Total";"0";"1";"pers";84419;1.7430;"A"
2013;"CH024";"Total";"1";"1";"pers";6597;9.5581;"A"
2013;"CH024";"Total";"Total";"1";"pers";91016;1.5967;"A"
2013;"CH013";"Total";"0";"1";"pers";192802;1.2589;"A"
2013;"CH013";"Total";"1";"1";"pers";21817;5.3686;"A"
2013;"CH013";"Total";"Total";"1";"pers";214619;1.1217;"A"
2013;"CH025";"Total";"0";"1";"pers";34265;2.7069;"A"
2013;"CH025";"Total";"1";"1";"pers";2118;16.4447;"A"
2013;"CH025";"Total";"Total";"1";"pers";36383;2.5227;"A"
2013;"CH";"Total";"0";"1";"pers";4154553;0.3064;"A"
2013;"CH";"Total";"1";"1";"pers";216397;2.1157;"A"
2013;"CH";"Total";"Total";"1";"pers";4370950;0.2878;"A"
2013;"CH040";"Total";"0";"1";"pers in %";95.65632;0.2600;"A"
2013;"CH040";"Total";"1";"1";"pers in %";4.34368;0.2600;"A"
2013;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH021";"Total";"0";"1";"pers in %";95.98851;0.2834;"A"
2013;"CH021";"Total";"1";"1";"pers in %";4.01149;0.2834;"A"
2013;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH061";"Total";"0";"1";"pers in %";96.89518;0.2955;"A"
2013;"CH061";"Total";"1";"1";"pers in %";3.10482;0.2955;"A"
2013;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH062";"Total";"0";"1";"pers in %";98.13069;1.1431;"A"
2013;"CH062";"Total";"1";"1";"pers in %";1.86931;1.1431;"U"
2013;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH063";"Total";"0";"1";"pers in %";97.38320;0.6103;"A"
2013;"CH063";"Total";"1";"1";"pers in %";2.61680;0.6103;"A"
2013;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH064";"Total";"0";"1";"pers in %";98.88110;0.8864;"A"
2013;"CH064";"Total";"1";"1";"pers in %";1.11890;0.8864;"U"
2013;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH065";"Total";"0";"1";"pers in %";97.64692;1.0652;"A"
2013;"CH065";"Total";"1";"1";"pers in %";2.35308;1.0652;"U"
2013;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH051";"Total";"0";"1";"pers in %";96.15471;1.5215;"A"
2013;"CH051";"Total";"1";"1";"pers in %";3.84529;1.5215;"U"
2013;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH066";"Total";"0";"1";"pers in %";95.83886;0.6175;"A"
2013;"CH066";"Total";"1";"1";"pers in %";4.16114;0.6175;"A"
2013;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH022";"Total";"0";"1";"pers in %";94.37782;0.6442;"A"
2013;"CH022";"Total";"1";"1";"pers in %";5.62218;0.6442;"A"
2013;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH023";"Total";"0";"1";"pers in %";95.83149;0.6101;"A"
2013;"CH023";"Total";"1";"1";"pers in %";4.16851;0.6101;"A"
2013;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH031";"Total";"0";"1";"pers in %";92.87226;0.9843;"A"
2013;"CH031";"Total";"1";"1";"pers in %";7.12774;0.9843;"A"
2013;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH032";"Total";"0";"1";"pers in %";96.04043;0.5932;"A"
2013;"CH032";"Total";"1";"1";"pers in %";3.95957;0.5932;"A"
2013;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH052";"Total";"0";"1";"pers in %";96.27396;1.0555;"A"
2013;"CH052";"Total";"1";"1";"pers in %";3.72604;1.0555;"U"
2013;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH053";"Total";"0";"1";"pers in %";96.73492;1.2047;"A"
2013;"CH053";"Total";"1";"1";"pers in %";3.26508;1.2047;"U"
2013;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH054";"Total";"0";"1";"pers in %";99.17455;0.8255;"A"
2013;"CH054";"Total";"1";"1";"pers in %";;;"L"
2013;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH055";"Total";"0";"1";"pers in %";95.73562;0.4472;"A"
2013;"CH055";"Total";"1";"1";"pers in %";4.26438;0.4472;"A"
2013;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH056";"Total";"0";"1";"pers in %";96.88687;0.6240;"A"
2013;"CH056";"Total";"1";"1";"pers in %";3.11313;0.6240;"A"
2013;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH033";"Total";"0";"1";"pers in %";96.04657;0.2596;"A"
2013;"CH033";"Total";"1";"1";"pers in %";3.95343;0.2596;"A"
2013;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH057";"Total";"0";"1";"pers in %";96.20108;0.5632;"A"
2013;"CH057";"Total";"1";"1";"pers in %";3.79892;0.5632;"A"
2013;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH070";"Total";"0";"1";"pers in %";91.83035;0.5353;"A"
2013;"CH070";"Total";"1";"1";"pers in %";8.16965;0.5353;"A"
2013;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH011";"Total";"0";"1";"pers in %";92.65495;0.3338;"A"
2013;"CH011";"Total";"1";"1";"pers in %";7.34505;0.3338;"A"
2013;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH012";"Total";"0";"1";"pers in %";94.77159;0.6171;"A"
2013;"CH012";"Total";"1";"1";"pers in %";5.22841;0.6171;"A"
2013;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH024";"Total";"0";"1";"pers in %";92.75223;0.6805;"A"
2013;"CH024";"Total";"1";"1";"pers in %";7.24777;0.6805;"A"
2013;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH013";"Total";"0";"1";"pers in %";89.83460;0.5317;"A"
2013;"CH013";"Total";"1";"1";"pers in %";10.16540;0.5317;"A"
2013;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH025";"Total";"0";"1";"pers in %";94.17841;0.9448;"A"
2013;"CH025";"Total";"1";"1";"pers in %";5.82159;0.9448;"A"
2013;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2013;"CH";"Total";"0";"1";"pers in %";95.04920;0.2912;"A"
2013;"CH";"Total";"1";"1";"pers in %";4.95080;0.1047;"A"
2013;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2878;"A"
2014;"CH040";"1";"Total";"Total";"pers";832560;0.7033;"A"
2014;"CH040";"Total";"Total";"Total";"pers";1203038;0.1191;"A"
2014;"CH021";"1";"Total";"Total";"pers";565395;0.8279;"A"
2014;"CH021";"Total";"Total";"Total";"pers";847849;0.1191;"A"
2014;"CH061";"1";"Total";"Total";"pers";227330;0.9226;"A"
2014;"CH061";"Total";"Total";"Total";"pers";327990;0.1472;"A"
2014;"CH062";"1";"Total";"Total";"pers";20025;4.4502;"A"
2014;"CH062";"Total";"Total";"Total";"pers";29846;0.9484;"A"
2014;"CH063";"1";"Total";"Total";"pers";88771;2.0717;"A"
2014;"CH063";"Total";"Total";"Total";"pers";127729;0.3621;"A"
2014;"CH064";"1";"Total";"Total";"pers";20945;4.3789;"A"
2014;"CH064";"Total";"Total";"Total";"pers";30646;0.6890;"A"
2014;"CH065";"1";"Total";"Total";"pers";24321;4.0741;"A"
2014;"CH065";"Total";"Total";"Total";"pers";35765;0.5529;"A"
2014;"CH051";"1";"Total";"Total";"pers";22664;4.3685;"A"
2014;"CH051";"Total";"Total";"Total";"pers";33297;0.9053;"A"
2014;"CH066";"1";"Total";"Total";"pers";69018;1.6631;"A"
2014;"CH066";"Total";"Total";"Total";"pers";99803;0.2782;"A"
2014;"CH022";"1";"Total";"Total";"pers";167197;1.5596;"A"
2014;"CH022";"Total";"Total";"Total";"pers";246170;0.2420;"A"
2014;"CH023";"1";"Total";"Total";"pers";146668;1.7443;"A"
2014;"CH023";"Total";"Total";"Total";"pers";222919;0.2960;"A"
2014;"CH031";"1";"Total";"Total";"pers";99922;2.3206;"A"
2014;"CH031";"Total";"Total";"Total";"pers";161226;0.3291;"A"
2014;"CH032";"1";"Total";"Total";"pers";148239;1.7907;"A"
2014;"CH032";"Total";"Total";"Total";"pers";237626;0.2231;"A"
2014;"CH052";"1";"Total";"Total";"pers";43688;3.3148;"A"
2014;"CH052";"Total";"Total";"Total";"pers";67103;0.6100;"A"
2014;"CH053";"1";"Total";"Total";"pers";30778;3.5204;"A"
2014;"CH053";"Total";"Total";"Total";"pers";45311;0.5333;"A"
2014;"CH054";"1";"Total";"Total";"pers";9237;6.1563;"A"
2014;"CH054";"Total";"Total";"Total";"pers";13088;1.5150;"A"
2014;"CH055";"1";"Total";"Total";"pers";280379;1.2193;"A"
2014;"CH055";"Total";"Total";"Total";"pers";412848;0.1703;"A"
2014;"CH056";"1";"Total";"Total";"pers";110711;1.9834;"A"
2014;"CH056";"Total";"Total";"Total";"pers";167111;0.3117;"A"
2014;"CH033";"1";"Total";"Total";"pers";369473;0.7445;"A"
2014;"CH033";"Total";"Total";"Total";"pers";539723;0.1257;"A"
2014;"CH057";"1";"Total";"Total";"pers";153804;1.5993;"A"
2014;"CH057";"Total";"Total";"Total";"pers";220681;0.2180;"A"
2014;"CH070";"1";"Total";"Total";"pers";170286;1.2167;"A"
2014;"CH070";"Total";"Total";"Total";"pers";296844;0.1287;"A"
2014;"CH011";"1";"Total";"Total";"pers";403858;0.7413;"A"
2014;"CH011";"Total";"Total";"Total";"pers";619668;0.1031;"A"
2014;"CH012";"1";"Total";"Total";"pers";177239;1.6065;"A"
2014;"CH012";"Total";"Total";"Total";"pers";276351;0.2202;"A"
2014;"CH024";"1";"Total";"Total";"pers";93030;1.5680;"A"
2014;"CH024";"Total";"Total";"Total";"pers";146165;0.2081;"A"
2014;"CH013";"1";"Total";"Total";"pers";225459;1.0830;"A"
2014;"CH013";"Total";"Total";"Total";"pers";360792;0.1904;"A"
2014;"CH025";"1";"Total";"Total";"pers";36893;2.5224;"A"
2014;"CH025";"Total";"Total";"Total";"pers";60021;0.3283;"A"
2014;"CH";"1";"Total";"Total";"pers";4537891;0.2776;"A"
2014;"CH";"Total";"Total";"Total";"pers";6829610;0.0426;"A"
2014;"CH040";"1";"Total";"Total";"pers in %";69.20482;0.4687;"A"
2014;"CH040";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH021";"1";"Total";"Total";"pers in %";66.68585;0.5365;"A"
2014;"CH021";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH061";"1";"Total";"Total";"pers in %";69.31009;0.6158;"A"
2014;"CH061";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH062";"1";"Total";"Total";"pers in %";67.09518;3.0461;"A"
2014;"CH062";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH063";"1";"Total";"Total";"pers in %";69.49963;1.4043;"A"
2014;"CH063";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH064";"1";"Total";"Total";"pers in %";68.34480;2.9520;"A"
2014;"CH064";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH065";"1";"Total";"Total";"pers in %";68.00264;2.6435;"A"
2014;"CH065";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH051";"1";"Total";"Total";"pers in %";68.06555;2.7344;"A"
2014;"CH051";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH066";"1";"Total";"Total";"pers in %";69.15455;1.1088;"A"
2014;"CH066";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH022";"1";"Total";"Total";"pers in %";67.91915;1.0265;"A"
2014;"CH022";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH023";"1";"Total";"Total";"pers in %";65.79411;1.0987;"A"
2014;"CH023";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH031";"1";"Total";"Total";"pers in %";61.97634;1.3739;"A"
2014;"CH031";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH032";"1";"Total";"Total";"pers in %";62.38329;1.0943;"A"
2014;"CH032";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH052";"1";"Total";"Total";"pers in %";65.10650;2.0209;"A"
2014;"CH052";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH053";"1";"Total";"Total";"pers in %";67.92633;2.4289;"A"
2014;"CH053";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH054";"1";"Total";"Total";"pers in %";70.57305;4.3960;"A"
2014;"CH054";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH055";"1";"Total";"Total";"pers in %";67.91348;0.8081;"A"
2014;"CH055";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH056";"1";"Total";"Total";"pers in %";66.25002;1.2756;"A"
2014;"CH056";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH033";"1";"Total";"Total";"pers in %";68.45612;0.4884;"A"
2014;"CH033";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH057";"1";"Total";"Total";"pers in %";69.69504;1.0845;"A"
2014;"CH057";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH070";"1";"Total";"Total";"pers in %";57.36547;0.6871;"A"
2014;"CH070";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH011";"1";"Total";"Total";"pers in %";65.17335;0.4672;"A"
2014;"CH011";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH012";"1";"Total";"Total";"pers in %";64.13542;1.0126;"A"
2014;"CH012";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH024";"1";"Total";"Total";"pers in %";63.64746;0.9541;"A"
2014;"CH024";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH013";"1";"Total";"Total";"pers in %";62.49004;0.6317;"A"
2014;"CH013";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH025";"1";"Total";"Total";"pers in %";61.46615;1.5048;"A"
2014;"CH025";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2014;"CH";"1";"Total";"Total";"pers in %";66.44437;0.1845;"A"
2014;"CH";"Total";"Total";"Total";"pers in %";100.00000;0.0426;"A"
2014;"CH040";"1";"Total";"1";"pers";812722;0.7318;"A"
2014;"CH040";"Total";"Total";"1";"pers";974039;0.5284;"A"
2014;"CH021";"1";"Total";"1";"pers";549764;0.8639;"A"
2014;"CH021";"Total";"Total";"1";"pers";658145;0.6439;"A"
2014;"CH061";"1";"Total";"1";"pers";222026;0.9596;"A"
2014;"CH061";"Total";"Total";"1";"pers";266112;0.6918;"A"
2014;"CH062";"1";"Total";"1";"pers";19720;4.5480;"A"
2014;"CH062";"Total";"Total";"1";"pers";23452;3.3450;"A"
2014;"CH063";"1";"Total";"1";"pers";86534;2.1592;"A"
2014;"CH063";"Total";"Total";"1";"pers";104431;1.5209;"A"
2014;"CH064";"1";"Total";"1";"pers";20572;4.4964;"A"
2014;"CH064";"Total";"Total";"1";"pers";24790;3.1447;"A"
2014;"CH065";"1";"Total";"1";"pers";23857;4.2002;"A"
2014;"CH065";"Total";"Total";"1";"pers";28354;3.1176;"A"
2014;"CH051";"1";"Total";"1";"pers";22191;4.5175;"A"
2014;"CH051";"Total";"Total";"1";"pers";26359;3.3679;"A"
2014;"CH066";"1";"Total";"1";"pers";67381;1.7285;"A"
2014;"CH066";"Total";"Total";"1";"pers";81593;1.2100;"A"
2014;"CH022";"1";"Total";"1";"pers";164875;1.5940;"A"
2014;"CH022";"Total";"Total";"1";"pers";204337;1.0565;"A"
2014;"CH023";"1";"Total";"1";"pers";143733;1.7983;"A"
2014;"CH023";"Total";"Total";"1";"pers";176053;1.2976;"A"
2014;"CH031";"1";"Total";"1";"pers";97339;2.4045;"A"
2014;"CH031";"Total";"Total";"1";"pers";125139;1.6436;"A"
2014;"CH032";"1";"Total";"1";"pers";143993;1.8620;"A"
2014;"CH032";"Total";"Total";"1";"pers";181213;1.3229;"A"
2014;"CH052";"1";"Total";"1";"pers";42350;3.4638;"A"
2014;"CH052";"Total";"Total";"1";"pers";52079;2.4939;"A"
2014;"CH053";"1";"Total";"1";"pers";29900;3.6763;"A"
2014;"CH053";"Total";"Total";"1";"pers";36000;2.6230;"A"
2014;"CH054";"1";"Total";"1";"pers";8927;6.4679;"A"
2014;"CH054";"Total";"Total";"1";"pers";10391;4.8645;"A"
2014;"CH055";"1";"Total";"1";"pers";274544;1.2600;"A"
2014;"CH055";"Total";"Total";"1";"pers";332739;0.8872;"A"
2014;"CH056";"1";"Total";"1";"pers";107312;2.0728;"A"
2014;"CH056";"Total";"Total";"1";"pers";130422;1.4994;"A"
2014;"CH033";"1";"Total";"1";"pers";361032;0.7728;"A"
2014;"CH033";"Total";"Total";"1";"pers";437219;0.5482;"A"
2014;"CH057";"1";"Total";"1";"pers";150316;1.6619;"A"
2014;"CH057";"Total";"Total";"1";"pers";179722;1.1855;"A"
2014;"CH070";"1";"Total";"1";"pers";165309;1.2589;"A"
2014;"CH070";"Total";"Total";"1";"pers";224643;0.8129;"A"
2014;"CH011";"1";"Total";"1";"pers";395448;0.7649;"A"
2014;"CH011";"Total";"Total";"1";"pers";501114;0.5116;"A"
2014;"CH012";"1";"Total";"1";"pers";174200;1.6454;"A"
2014;"CH012";"Total";"Total";"1";"pers";217653;1.1210;"A"
2014;"CH024";"1";"Total";"1";"pers";91198;1.6129;"A"
2014;"CH024";"Total";"Total";"1";"pers";115420;1.0967;"A"
2014;"CH013";"1";"Total";"1";"pers";220000;1.1212;"A"
2014;"CH013";"Total";"Total";"1";"pers";289100;0.7363;"A"
2014;"CH025";"1";"Total";"1";"pers";36168;2.5879;"A"
2014;"CH025";"Total";"Total";"1";"pers";46407;1.7570;"A"
2014;"CH";"1";"Total";"1";"pers";4431413;0.2878;"A"
2014;"CH";"Total";"Total";"1";"pers";5446926;0.2030;"A"
2014;"CH040";"1";"Total";"1";"pers in %";83.43837;0.4276;"A"
2014;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2014;"CH021";"1";"Total";"1";"pers in %";83.53233;0.4853;"A"
2014;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2014;"CH061";"1";"Total";"1";"pers in %";83.43333;0.5626;"A"
2014;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2014;"CH062";"1";"Total";"1";"pers in %";84.08489;2.6453;"A"
2014;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2014;"CH063";"1";"Total";"1";"pers in %";82.86277;1.2863;"A"
2014;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2014;"CH064";"1";"Total";"1";"pers in %";82.98708;2.6379;"A"
