DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,POP,OBS_FLAG
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2001,1420.21,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2002,1435.82,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2003,1451.26,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2004,1467.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2005,1484.26,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2006,1497.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2007,1505.24,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2008,1512.09,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2009,1519.89,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2010,1526.85,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2011,1535.19,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2012,1546.38,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2013,1562.58,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2014,1582.69,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2015,1601.31,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2016,1618.34,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2017,1632.72,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2018,1645.88,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2019,1659.47,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2020,1670.81,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR106,2021,1680.29,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2000,1242.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2001,1252.25,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2002,1262.27,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2003,1272.09,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2004,1282.45,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2005,1293.55,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2006,1301.34,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2007,1307.61,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2008,1315.46,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2009,1323.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2010,1331.47,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2011,1338.52,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2012,1348.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2013,1360.24,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2014,1369.44,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2015,1376.69,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2016,1385.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2017,1396.55,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2018,1408.09,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2019,1415.48,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2020,1419.94,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR107,2021,1426.46,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2000,1115.24,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2001,1122.58,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2002,1129.97,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2003,1137.26,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2004,1145.17,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2005,1153.54,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2006,1159.54,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2007,1163.71,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2008,1167.81,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2009,1170.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2010,1176.43,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2011,1184.39,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2012,1191.48,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2013,1200.75,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2014,1211.11,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2015,1219.91,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2016,1227.89,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2017,1237.26,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2018,1249.51,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2019,1257.79,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2020,1263.23,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FR108,2021,1270.84,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2000,314.77,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2001,314.92,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2002,315,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2003,314.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2004,314.74,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2005,314.83,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2006,314.81,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2007,314.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2008,312.32,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2009,311.32,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2010,311.65,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2011,311.97,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2012,311.93,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2013,311.13,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2014,309.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2015,308.37,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2016,306.34,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2017,304.73,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2018,304.17,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2019,303.32,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2020,302.17,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB01,2021,300.87,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2000,410.52,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2001,412.42,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2002,414.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2003,416.14,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2004,418.12,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2005,420.27,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2006,422,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2007,423.22,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2008,424.77,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2009,427.46,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2010,429.92,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2011,431.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2012,432.75,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2013,433.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2014,434.13,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2015,434.43,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2016,434.51,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2017,433.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2018,433.65,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2019,433.94,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2020,433.75,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB02,2021,432.88,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2000,231.68,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2001,231.89,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2002,232.13,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2003,232.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2004,232.54,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2005,232.91,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2006,233.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2007,232.53,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2008,232.27,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2009,231.86,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2010,230.81,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2011,229.56,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2012,228.51,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2013,227.25,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2014,225.31,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2015,224.08,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2016,223.35,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2017,222.07,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2018,220.91,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2019,220.25,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2020,219.44,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB03,2021,218.24,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2000,559.44,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2001,563.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2002,567.12,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2003,570.81,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2004,574.62,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2005,578.66,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2006,582.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2007,584.57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2008,587.25,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2009,589.81,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2010,592.43,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2011,595.64,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2012,598.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2013,602.41,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2014,604.77,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2015,606.22,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2016,607.66,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2017,608.94,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2018,611.56,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2019,614.54,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2020,617.06,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB04,2021,619.18,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2000,317.23,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2001,318.62,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2002,320.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2003,321.34,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2004,322.83,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2005,324.51,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2006,325.92,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2007,326.63,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2008,327.42,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2009,329.16,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2010,330.87,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2011,331.65,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2012,332,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2013,332.96,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2014,333.49,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2015,333.25,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2016,333.05,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2017,332.06,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2018,331.29,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2019,331.27,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2020,330.93,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB05,2021,330,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2000,623.54,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2001,627.47,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2002,631.38,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2003,635.19,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2004,639.29,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2005,643.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2006,646.89,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2007,649.61,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2008,652.51,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2009,655.19,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2010,658.22,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2011,661.31,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2012,664.28,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2013,668.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2014,671.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2015,674.53,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2016,677.66,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2017,680.49,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2018,682.58,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2019,685.21,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2020,687.51,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRB06,2021,689.04,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2000,509.12,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2001,510.71,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2002,512.16,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2003,513.57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2004,515.21,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2005,516.78,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2006,518.45,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2007,520.67,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2008,523.18,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2009,524.55,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2010,525.44,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2011,526.96,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2012,528.85,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2013,530.85,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2014,532.55,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2015,533.73,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2016,534.66,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2017,535.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2018,535.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2019,537.62,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2020,538.62,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC11,2021,539.07,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2000,224.92,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2001,224.47,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2002,223.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2003,223.44,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2004,223,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2005,222.59,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2006,221.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2007,221.19,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2008,220.55,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2009,220.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2010,219.09,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2011,217.69,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2012,216.11,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2013,214.51,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2014,212.77,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2015,210.67,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2016,208.62,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2017,207.12,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2018,206.03,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2019,204.71,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2020,203.14,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC12,2021,201.52,e
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2000,546.29,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2001,547,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2002,547.62,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2003,547.88,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2004,548.46,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2005,549.32,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2006,550.91,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2007,553.21,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2008,554.66,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2009,555.51,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2010,556.15,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2011,555.83,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2012,555.91,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2013,556.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2014,555.89,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2015,555.79,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,FRC13,2016,555.49,
